STT,X,Y,Label,Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,NDVI,NDWI
25,585487.4,2319652,Aquaculture,859.3333333,812.1666667,567.8333333,1660.333333,1601.333333,1793,1202.5,0.317899193,-0.343040108
26,590497.2,2330006,Aquaculture,905.59375,900.28125,527.59375,1916.40625,1950.34375,1776.142857,1346.3125,0.358190113,-0.36075177
27,588255.1,2330860,Aquaculture,786.2285714,833.5428571,438.6571429,2229.8,2250.685714,1664,969.5714286,0.478633207,-0.455795256
28,584218.4,2317598,Aquaculture,950.625,932.125,620.5,1991.375,1956.125,1578,1323.5,0.353755948,-0.362322559
29,615924.1,2298017,Aquaculture,880.6341463,894.6585366,497.5121951,2854.512195,2760.219512,2267.888889,1289.121951,0.5284607,-0.522743241
30,542616.8,2348415,Aquaculture,819.9,848.075,425.325,2805.95,2644.675,2032.529412,1092.875,0.547747425,-0.535813247
31,568509.9,2322978,Aquaculture,831.4146341,852.8536585,487.4634146,2644.780488,2491.268293,2052.619048,1358.829268,0.521652494,-0.512325405
32,585019.8,2300251,Aquaculture,937.2978723,963.7234043,571.3191489,2233.680851,1830.787234,1398.235294,875.8723404,0.408827397,-0.397183886
33,617925.4,2288004,Aquaculture,855.6470588,874.4705882,510.9411765,2599.970588,2430.970588,1965.388889,1155.088235,0.504779089,-0.496626626
34,573865.1,2303427,Aquaculture,817.8181818,872.6666667,488.1818182,2542.727273,2344.030303,1591,956.030303,0.513282476,-0.488980374
35,620545.1,2330782,Aquaculture,751.5116279,794.9767442,440.3023256,2696.976744,2538.325581,2008.368421,1167.023256,0.564150116,-0.544680794
36,520829.8,2388526,Aquaculture,634.8064516,745.2258065,411.8387097,2802.677419,2597.354839,1819.842105,945.7419355,0.630656332,-0.579906351
37,526181.9,2380202,Aquaculture,547.3513514,644.1621622,344.8378378,2873.432432,2756.675676,1707.823529,918.5405405,0.67998483,-0.633748492
38,595395.6,2291120,Aquaculture,834.1578947,861.9473684,520.6578947,2407.684211,2208.421053,1698.105263,1069.210526,0.485380307,-0.472755662
39,582199.1,2280775,Aquaculture,704.8648649,758.4864865,413.8108108,2495.081081,2345.405405,1749.058824,998.2432432,0.559452018,-0.533750893
40,512864.5,2396499,Aquaculture,681.16,752.16,456.72,2683.6,2676.36,2000.846154,1012.4,0.595121197,-0.562158009
41,587826,2286212,Aquaculture,996.7777778,1061.333333,582.0740741,2052.055556,1647.703704,1150.259259,683.9074074,0.346125112,-0.318213451
42,529651.8,2344390,Aquaculture,736.5128205,763.7948718,417.6410256,2747.461538,2479.205128,1949.307692,1031.820513,0.577199632,-0.564944976
43,584542.2,2291602,Aquaculture,840.1777778,952.3333333,512.6444444,2012.155556,1434.044444,1101.454545,586.1555556,0.410883877,-0.357505884
44,521037.6,2348850,Aquaculture,564.6666667,654.7380952,319.2857143,3094.142857,3100.095238,1930.428571,903.7380952,0.691338583,-0.650702114
45,590190.1,2315621,Aquaculture,727.2105263,775.2631579,448.3157895,2195.894737,2102.368421,1666.428571,893.6842105,0.502439727,-0.478140721
46,627574.9,2333497,Aquaculture,931.6976744,921.6511628,504.0465116,2800.860465,2754.186047,2211.466667,1391.325581,0.500772586,-0.50482295
47,581720.2,2289429,Aquaculture,866.8297872,916.8723404,497.2978723,2325.234043,1858.404255,1344.454545,740.7021277,0.456884427,-0.434397128
48,571594.1,2303438,Aquaculture,761.075,809.15,426.55,2627.175,2408.45,1924.611111,1002.775,0.55075629,-0.529060843
49,587834.1,2299932,Aquaculture,871.0408163,904.8367347,543.8163265,2304.795918,2033.22449,1596.777778,1013.061224,0.451457434,-0.436174271
50,627243.8,2322328,Aquaculture,789.2653061,860.7142857,437.3061224,2929.183673,2543.163265,1870.695652,1072.55102,0.575486817,-0.545784982
51,593013.9,2309980,Aquaculture,808,853.95,493.45,2089.55,1754.55,1315.75,844.4,0.44228745,-0.41977238
52,574382.9,2311986,Aquaculture,753.2954545,802.1136364,437.1590909,2682.886364,2611.022727,2090.647059,1200.477273,0.561550876,-0.539676536
53,509448.7,2369108,Aquaculture,683.2325581,747.0465116,395.3488372,2345.930233,2179.651163,1487.181818,790.2093023,0.548896771,-0.516940104
54,591267.6,2312702,Aquaculture,702.5925926,772.1481481,459.2222222,2015.37037,1780.296296,1478.416667,882.037037,0.483000613,-0.445996041
55,596821.9,2333262,Aquaculture,966.7368421,958.7631579,562.0526316,2437.184211,2381.736842,1923.058824,1384.552632,0.431986332,-0.435348635
56,559106.4,2328971,Aquaculture,777.3043478,812.5434783,437.0652174,2562.108696,2540.847826,2094.769231,1216.173913,0.534466484,-0.518443125
57,572568.3,2290201,Aquaculture,706.0333333,788.0666667,436.4,1963.233333,1809.133333,1249.692308,744.6,0.470990784,-0.427131417
58,512431.3,2376021,Aquaculture,588.8571429,694.8857143,392.8571429,2661.657143,2343.857143,1351.384615,742.8857143,0.637683707,-0.585951532
59,504904.3,2375427,Aquaculture,778.9,815.9,455.025,2608.525,2624.85,1927.588235,1088.55,0.54012266,-0.523482044
60,597515,2325548,Aquaculture,817.5769231,865.6923077,487.6153846,2698.384615,2586.615385,2044.384615,1258.538462,0.534934092,-0.514212332
61,587250.2,2301775,Aquaculture,928.7142857,974.8367347,576.2244898,2153.44898,1875.142857,1258.625,777.9591837,0.397362044,-0.376759782
62,584398.6,2300170,Aquaculture,984.7659574,1021.595745,610.3191489,2232.787234,1820.170213,1386.411765,881.893617,0.387878988,-0.372172389
63,584216.6,2290419,Aquaculture,883.5882353,1025.196078,536.5294118,1630.764706,1124.901961,715.9565217,449.1764706,0.297164514,-0.228003603
64,559654.4,2319433,Aquaculture,935.1666667,938.1666667,482.5185185,2299.796296,2182.611111,1685,924.0740741,0.421837791,-0.420520446
65,626648.8,2322300,Aquaculture,737.122449,828.4693878,416.3673469,2739.163265,2413.061224,1716.26087,975.4285714,0.575913771,-0.535563513
66,610747.8,2340562,Aquaculture,948.8695652,975.4782609,594.3043478,2516.782609,2477.173913,2069.833333,1406.521739,0.452415004,-0.441348572
67,578488.1,2334590,Aquaculture,952.75,980.3333333,570.5833333,2610.666667,2600.666667,2332.5,1654.083333,0.465260401,-0.454005384
68,595761.8,2287290,Aquaculture,829.1875,883.6875,519.25,2266.625,1891.5625,1387.571429,815.4375,0.464316718,-0.438984228
69,592167.1,2303224,Aquaculture,761.9310345,810.2758621,467.862069,2521.551724,2103.068966,1603.5,882.7586207,0.535900694,-0.513614771
70,591200.5,2299179,Aquaculture,792.8085106,827.5319149,481.5744681,2367.212766,2303.659574,1731.333333,1012.680851,0.49822584,-0.481941753
71,597563.9,2297741,Aquaculture,773.5,849.875,489.25,1774.28125,1638.28125,1184.117647,680.875,0.392805014,-0.352267991
72,581978.8,2318189,Aquaculture,793.25,728.8333333,490.9166667,1706.416667,1819.083333,1733.75,1283.833333,0.365315375,-0.40143038
73,509603.9,2369355,Aquaculture,670.8837209,738,389.1627907,2413.232558,2346.790698,1579.823529,784.6976744,0.564942654,-0.531611846
74,516957.1,2364057,Aquaculture,1102.175,1008.875,566.65,2266.225,2183.45,1626.857143,1180.25,0.345579504,-0.383911942
75,596023.6,2316179,Aquaculture,873.2142857,828.5,495.8928571,2370.5,2252.392857,1947.615385,1354.75,0.461596054,-0.482025633
76,593844.3,2335331,Aquaculture,824.725,845.65,473.3,2483.7,2206.025,1834.478261,1072,0.501439507,-0.492002944
77,514369.1,2358457,Aquaculture,415.1960784,570.0588235,270.0196078,2998.254902,2646.27451,1501.9,724,0.756729433,-0.680488395
78,592509,2285956,Aquaculture,900.0588235,931.8235294,542.6176471,2257.941176,2063.294118,1504.866667,972.2352941,0.429981746,-0.415741526
79,530540.4,2339239,Aquaculture,909.5405405,884,525.5945946,2249.837838,2493.405405,1870.75,1233.189189,0.424228167,-0.435835518
80,586332.9,2295121,Aquaculture,908.5348837,994.2093023,596.3488372,2166.511628,1963.930233,1423.222222,919.7209302,0.40909194,-0.370897131
81,592368,2353158,Aquaculture,900.5208333,912.9583333,524.3333333,2743.520833,2644.020833,2157.545455,1219.5625,0.505757115,-0.500635288
82,587364.1,2330802,Aquaculture,819.0588235,856.3529412,455.0294118,1782.5,1668.088235,1184.538462,706.9117647,0.370332267,-0.350965772
83,572884.3,2342285,Aquaculture,951.0285714,916,529.5142857,2211.457143,1803.8,1301.733333,687.0571429,0.398556289,-0.41422059
84,585116.3,2306334,Aquaculture,876.9,920.675,523.875,2595.95,2253.975,1651.875,1008.05,0.494996905,-0.476387161
85,593047.1,2298131,Aquaculture,834.4102564,856.6666667,499.9230769,2674.769231,2660.179487,2150.736842,1310.74359,0.524441392,-0.5148338
86,561690.3,2334214,Aquaculture,813.326087,869.3043478,472.173913,2457.413043,2417.130435,1887.95,1049.826087,0.502665266,-0.477380104
87,631285.4,2329562,Aquaculture,885.0222222,889.6444444,494.2,2170.711111,2312.266667,1939.578947,1016.844444,0.420746429,-0.418600598
88,584246.4,2290351,Aquaculture,960.6666667,1079.098039,563.1176471,1744.27451,1112.882353,726.3333333,459.7058824,0.289694966,-0.235596422
89,583192.5,2291789,Aquaculture,876.7317073,943.0487805,515.195122,2515.707317,1937.292683,1617.833333,839.4878049,0.483126034,-0.454689054
90,591832.3,2285474,Aquaculture,866.3777778,926.5555556,531.5555556,2183.888889,1937.755556,1658,882.4,0.431933091,-0.404229478
91,569016.6,2305854,Aquaculture,836.173913,880.2173913,474.3695652,2739.630435,2419.869565,1924.142857,1089.282609,0.532315624,-0.513671605
92,533514.9,2347876,Aquaculture,930.5,871.525,488.675,1838.075,1849.4,1442.5,754.325,0.327813045,-0.356713168
93,634158.5,2335343,Aquaculture,907.925,915.525,513.875,2507.95,2044.425,1616.833333,1106.5,0.468408534,-0.465148716
94,532772,2332849,Aquaculture,716.0645161,799.9354839,454.0967742,1937.903226,2488.258065,1753.846154,939.5483871,0.460381899,-0.415644551
95,596456.8,2287346,Aquaculture,891,943.2,609.1333333,2320.666667,2026.4,1565.142857,988.4,0.445147898,-0.422035214
96,623828.6,2338454,Aquaculture,816.4634146,893.8536585,452.9512195,2633.243902,2302.658537,1678.9,856.6829268,0.526647718,-0.49315059
97,573712.6,2279717,Aquaculture,751.8387097,846,483.2580645,2031.451613,2075.225806,1223,622.1935484,0.459748267,-0.411979686
98,630032.9,2336193,Aquaculture,918.4473684,953.7631579,533.3421053,2604.078947,2418.815789,1888.125,1191.342105,0.478529166,-0.463853016
99,582911.4,2295223,Aquaculture,993.3111111,1084.733333,603.7333333,1782.422222,1262.488889,919.8,503.7777778,0.284289237,-0.243338345
100,585157.3,2300565,Aquaculture,937.2978723,963.7234043,571.3191489,2233.680851,1830.787234,1398.235294,875.8723404,0.408827397,-0.397183886
101,506388.6,2373372,Aquaculture,760.8292683,800.902439,430.7317073,2558.04878,2262.536585,1692.736842,908.4634146,0.541514176,-0.523123507
102,608810.6,2294922,Aquaculture,719.5263158,771.6842105,409.1842105,2492.368421,2287.578947,1626.1875,1027.157895,0.551961459,-0.527161907
103,593282.8,2333852,Aquaculture,834.0540541,865.7567568,476.2702703,2613.432432,2353.081081,1768.692308,1092.486486,0.516137883,-0.502322691
104,583792.8,2301013,Aquaculture,980.7111111,1023.288889,587.3555556,2166.822222,1702.177778,1248.761905,747.4222222,0.3768383,-0.358461914
105,574387.9,2293909,Aquaculture,776.8780488,826.3170732,454.2682927,2464.853659,2205.95122,1705.125,970.8292683,0.520701823,-0.497858276
106,593291.8,2306282,Aquaculture,716.5833333,775.4583333,439.25,2553.708333,2359,1911.375,1029.916667,0.56176182,-0.534142678
107,592403.3,2312831,Aquaculture,715.125,796.28125,474.28125,2115.28125,2250.09375,1755.058824,1212.65625,0.494683846,-0.453021359
108,570969.8,2313766,Aquaculture,876.4871795,904.7948718,511.7692308,2461.512821,2346.487179,1877.708333,1213.179487,0.474842912,-0.462440778
109,577237.1,2324601,Aquaculture,934.0689655,937.2758621,549.5862069,2482.862069,2274.344828,1931.875,1230.172414,0.453270226,-0.451907566
110,611275.7,2296500,Aquaculture,871,881.0789474,467.4473684,2922.973684,2647.631579,2013.235294,1171.736842,0.540850795,-0.536768267
111,627395,2290863,Aquaculture,818.7575758,856.5757576,482.5757576,2636.181818,2436.121212,1843.333333,1111.636364,0.526036505,-0.509513192
112,567893.3,2342541,Aquaculture,873.1081081,873.2162162,533.9189189,2729.459459,2593.324324,2078.692308,1253.864865,0.515285645,-0.515240174
113,569561.8,2301997,Aquaculture,722.125,795.3,430.65,2611.85,2462.475,1972.809524,1138.45,0.566808389,-0.533158211
114,558824.1,2333531,Aquaculture,830.1860465,857.1627907,462.5581395,2719.651163,2528.604651,1848.625,1158.093023,0.532268103,-0.52071156
115,585290.6,2300375,Aquaculture,934.9148936,949.3404255,563.5531915,2250.93617,1881.978723,1397.157895,843.0638298,0.413083114,-0.406713515
116,573828.9,2281303,Aquaculture,548.4210526,683.3157895,313.0789474,2157.157895,2037.973684,1353.0625,545.6052632,0.594599852,-0.518871945
117,586738.8,2294798,Aquaculture,898.5348837,976.2093023,589.5116279,2326.325581,2080.395349,1763.642857,984.5813953,0.442744954,-0.408812118
118,520296.8,2359224,Aquaculture,813.6136364,843.6590909,464.8181818,2757.931818,2653.477273,1996.375,1401.136364,0.544391274,-0.531507541
119,611846.5,2346469,Aquaculture,953.84375,963.1875,542.28125,2363.8125,2166.84375,1681.571429,1033.3125,0.424989403,-0.420987376
120,507963.9,2364741,Aquaculture,489.4418605,610.0232558,298.9767442,2926.27907,2705.55814,1793.913043,871.1627907,0.713418121,-0.65499372
